strategy,display_name,regime,total_return,ann_return,ann_vol,sharpe,max_drawdown,calmar,avg_turnover,cost_drag_ann,avg_gross_exposure,regime_set
rmt_filtered_residual,RMT-Filtered Residual,bull_high_vol,0.18004332244145993,0.12108652809249931,0.03947795043059017,2.9155720828605447,-0.019015757638661812,6.36769411944506,1.5526026160194037,0.19562792961844486,0.9919575499177178,structural
rmt_filtered_residual,RMT-Filtered Residual,bull_low_vol,0.07612231613839815,0.03244575097193647,0.03814454570780032,0.856181865481777,-0.03650756248654152,0.888740544754188,1.5357039619017308,0.19349869919961812,0.9912864229909647,structural
final_research_portfolio,Final Research Portfolio,2020_crash_rebound,0.02411764034829389,0.04351236293383631,0.04097192948565595,1.0599721524303598,-0.0260879962778805,1.667907434145473,1.53715941144249,0.19368208584175373,0.9885890651199917,event_window
final_research_portfolio,Final Research Portfolio,2022_drawdown_regime,0.04330137221220043,0.04194147064219189,0.04031977379984373,1.0391575273893254,-0.04090796237793504,1.0252642322956254,1.5205947649001967,0.19159494037742478,0.9916795937655225,event_window
final_research_portfolio,Final Research Portfolio,2023_2025_recovery,0.19199899602004455,0.07035083159352729,0.03896410697777756,1.7645288493340974,-0.02752101333195134,2.556258766527735,1.544580723359383,0.19461717114328225,0.9898494911562128,event_window
final_research_portfolio,Final Research Portfolio,all_other_periods,0.13406600272356872,0.05062280058930235,0.039587414019278226,1.2673269724516578,-0.02551690765763781,1.9838924554852853,1.3902196399054865,0.1751676746280913,0.8964943927598661,event_window
final_research_portfolio,Final Research Portfolio,bear_high_vol,0.09829484089260077,0.051331737258951904,0.04148506879924434,1.227453064796154,-0.025244334436895444,2.0333963403657354,1.5054652101261607,0.18968861647589624,0.9725787251262434,structural
final_research_portfolio,Final Research Portfolio,bear_low_vol,0.03560780152468035,0.03222451453598585,0.03904993486488754,0.831708861914567,-0.046731224362023704,0.6895713728008637,1.2362771498057215,0.15577092087552089,0.7988944912379885,structural
final_research_portfolio,Final Research Portfolio,bull_high_vol,0.18004332244145993,0.12108652809249931,0.03947795043059017,2.9155720828605447,-0.019015757638661812,6.36769411944506,1.5526026160194037,0.19562792961844486,0.9919575499177178,structural
final_research_portfolio,Final Research Portfolio,bull_low_vol,0.07612231613839815,0.03244575097193647,0.03814454570780032,0.856181865481777,-0.03650756248654152,0.888740544754188,1.5357039619017308,0.19349869919961812,0.9912864229909647,structural
