total_return,ann_return,ann_vol,sharpe,max_drawdown,calmar,avg_turnover,cost_drag_ann,avg_gross_exposure,avg_net_exposure,beta_spy,strategy,split
-0.03161577037429564,-0.012358994682378777,0.030178725122653315,-0.3970024245091311,-0.043369833041772554,-0.2849675411587348,1.0600129694030807,0.13356163414478814,0.9972729523144744,-4.652826143442977e-19,-0.001228568291861006,raw_pca_stabilized,holdout
-0.030097903398159542,-0.004535819071952996,0.02980647972453422,-0.13762622610188857,-0.09263758586518966,-0.04896305349055319,1.0108019390230945,0.1273610443169099,0.9616576746148333,-2.935914198995484e-20,-0.001031779242926532,raw_pca_stabilized,full
0.17853215974567438,0.05429091177011203,0.03988116865536108,1.345698852268309,-0.02669379189424803,2.0338403770133016,1.415738002151745,0.17838298827111987,0.9125207235807044,1.255279028693147e-18,-0.011595639440247161,rmt_filtered_residual,train
0.04314669216857259,0.04179174505856742,0.04029991432202967,1.0360837414307202,-0.039901959476630444,1.0473607212959999,1.5216045379230432,0.19172217177830342,0.9914101053131698,1.3218926487611728e-19,-0.013125975474307884,rmt_filtered_residual,validation
0.18740010172492894,0.0687503986425535,0.038844814292421224,1.7312964193813043,-0.026857699872423924,2.559802178485984,1.544253928971491,0.19457599505040787,0.9894774437922197,4.657567446146195e-18,-0.003856587831362288,rmt_filtered_residual,holdout
0.459768221679298,0.057886141975824534,0.03953179922617621,1.4433871854836033,-0.03990195947663033,1.4507092567653759,1.4813750550798395,0.1866532569400598,0.9542031699255318,2.3903949797967516e-18,-0.009433866844755364,rmt_filtered_residual,full
0.010000750778383027,0.0032077785148052484,0.033191129732251204,0.11306911065034667,-0.0373343163600256,0.08592037641379886,0.6975194035598498,0.08788744484854107,0.9200761108590185,-1.1267809934356058e-18,-0.004763124810803456,rmt_filtered_conservative,train
0.015247559836791824,0.014774955485663988,0.033207315773887476,0.4582270589999458,-0.03560843998269703,0.4149284690046372,0.7553060459402217,0.09516856178846794,0.999095639705906,9.586849209785287e-19,-0.00875856474550469,rmt_filtered_conservative,validation
0.06536571479700393,0.02481309084827532,0.032519095569779305,0.7699903446814207,-0.03914782443994713,0.6338306458469658,0.7589094728802795,0.09562259358291521,0.9973524212798505,-2.5935914642268448e-18,0.0007112012610048221,rmt_filtered_conservative,holdout
0.09242685375361792,0.013237515314560744,0.0329232281478333,0.415898043602894,-0.050242332919850696,0.2634733410106165,0.729980715334641,0.09197757013216477,0.9619013502829573,-1.3703893043785937e-18,-0.0036220392570148687,rmt_filtered_conservative,full
0.17853215974567438,0.05429091177011203,0.03988116865536108,1.345698852268309,-0.02669379189424803,2.0338403770133016,1.415738002151745,0.17838298827111987,0.9125207235807044,1.255279028693147e-18,-0.011595639440247161,final_research_portfolio,train
0.04314669216857259,0.04179174505856742,0.04029991432202967,1.0360837414307202,-0.039901959476630444,1.0473607212959999,1.5216045379230432,0.19172217177830342,0.9914101053131698,1.3218926487611728e-19,-0.013125975474307884,final_research_portfolio,validation
0.18740010172492894,0.0687503986425535,0.038844814292421224,1.7312964193813043,-0.026857699872423924,2.559802178485984,1.544253928971491,0.19457599505040787,0.9894774437922197,4.657567446146195e-18,-0.003856587831362288,final_research_portfolio,holdout
0.459768221679298,0.057886141975824534,0.03953179922617621,1.4433871854836033,-0.03990195947663033,1.4507092567653759,1.4813750550798395,0.1866532569400598,0.9542031699255318,2.3903949797967516e-18,-0.009433866844755364,final_research_portfolio,full
