date,ticker,sector,close,volume,benchmark_close
2020-04-10,TECH01,technology,122.6032,3716513,225.0084
2020-04-13,TECH01,technology,121.3825,3345167,219.8614
2020-04-14,TECH01,technology,123.3814,3571930,221.9087
2020-04-15,TECH01,technology,120.6883,3777501,220.0319
2020-04-16,TECH01,technology,120.0726,3169843,216.5844
2020-04-17,TECH01,technology,119.7549,3081522,217.1694
2020-04-20,TECH01,technology,118.1827,3460182,217.628
2020-04-21,TECH01,technology,117.1927,3288064,218.7477
2020-04-22,TECH01,technology,112.2845,4519878,211.3467
2020-04-23,TECH01,technology,109.3915,3922048,207.5224
2020-04-24,TECH01,technology,109.8437,3134423,207.1879
2020-04-27,TECH01,technology,106.5104,4090982,203.6217
2020-04-28,TECH01,technology,110.1011,4174847,208.7021
2020-04-29,TECH01,technology,115.7766,4787939,216.3496
2020-04-30,TECH01,technology,116.9087,3335309,215.9571
2020-05-01,TECH01,technology,118.1326,3359814,218.3677
2020-05-04,TECH01,technology,114.0211,4256113,213.4995
2020-05-05,TECH01,technology,114.8664,3251253,213.3919
2020-05-06,TECH01,technology,112.3479,3781073,209.0383
2020-05-07,TECH01,technology,107.6182,4528026,202.2812
2020-05-08,TECH01,technology,109.4275,3584085,205.8838
2020-05-11,TECH01,technology,110.487,3331920,207.4371
2020-05-12,TECH01,technology,107.8976,3836503,200.1202
2020-05-13,TECH01,technology,106.7622,3365677,198.5174
2020-05-14,TECH01,technology,105.6347,3367090,195.3687
2020-05-15,TECH01,technology,106.3474,3227574,195.3788
2020-05-18,TECH01,technology,103.6575,3904715,193.7102
2020-05-19,TECH01,technology,100.1049,4236383,189.8785
2020-05-20,TECH01,technology,96.5257,4291458,185.6635
2020-05-21,TECH01,technology,95.5569,3348069,184.3931
2020-05-22,TECH01,technology,96.9225,3495117,186.1994
2020-05-25,TECH01,technology,96.0291,3318463,184.3333
2020-05-26,TECH01,technology,94.9718,3383334,186.3273
2020-05-27,TECH01,technology,93.3645,3598307,183.1545
2020-05-28,TECH01,technology,91.682,3638262,180.7167
2020-05-29,TECH01,technology,89.8423,3713055,177.2169
2020-06-01,TECH01,technology,87.4264,3963470,171.5079
2020-06-02,TECH01,technology,85.9549,3594911,170.3697
2020-06-03,TECH01,technology,83.881,3861882,167.0808
2020-06-04,TECH01,technology,81.5924,3977979,159.5214
2020-06-05,TECH01,technology,84.646,4303350,162.4128
2020-06-08,TECH01,technology,84.7307,3022431,164.1727
2020-06-09,TECH01,technology,83.8991,3340058,164.183
2020-06-10,TECH01,technology,82.0975,3764532,161.2747
2020-06-11,TECH01,technology,82.8005,3292170,159.7626
2020-06-12,TECH01,technology,84.5094,3718700,161.5213
2020-06-15,TECH01,technology,87.1079,4071906,164.088
2020-06-16,TECH01,technology,88.4976,3553828,168.6036
2020-06-17,TECH01,technology,84.6496,4579800,161.9279
2020-06-18,TECH01,technology,82.9876,3697179,161.0642
2020-06-19,TECH01,technology,82.0341,3400747,158.2064
2020-06-22,TECH01,technology,82.1152,3021965,157.9916
2020-06-23,TECH01,technology,81.9147,3074141,158.0141
2020-06-24,TECH01,technology,83.3981,3629763,160.021
2020-06-25,TECH01,technology,85.4331,3850538,160.8646
2020-06-26,TECH01,technology,84.4879,3385278,158.5523
2020-06-29,TECH01,technology,82.8981,3667372,155.4644
2020-06-30,TECH01,technology,81.4815,3604284,153.8292
2020-07-01,TECH01,technology,80.217,3547105,152.3669
2020-07-02,TECH01,technology,78.5569,3736017,150.6557
2020-07-03,TECH01,technology,79.5023,3415317,151.7372
2020-07-06,TECH01,technology,79.9993,3209870,154.5115
2020-07-07,TECH01,technology,80.3084,3124803,155.8525
2020-07-08,TECH01,technology,82.1195,3785791,158.9701
2020-07-09,TECH01,technology,84.8514,4159414,163.2693
2020-07-10,TECH01,technology,84.933,3021042,161.2508
2020-07-13,TECH01,technology,82.6622,3957820,159.96
2020-07-14,TECH01,technology,82.113,3225446,158.6576
2020-07-15,TECH01,technology,83.7684,3701882,158.988
2020-07-16,TECH01,technology,80.3582,4476080,154.6394
2020-07-17,TECH01,technology,80.4595,3031682,153.8621
2020-07-20,TECH01,technology,81.9145,3628899,153.7985
2020-07-21,TECH01,technology,81.8782,3002444,153.9489
2020-07-22,TECH01,technology,81.2866,3246494,153.2749
2020-07-23,TECH01,technology,80.4915,3338831,152.4654
2020-07-24,TECH01,technology,80.2664,3086943,151.7809
2020-07-27,TECH01,technology,79.4634,3346893,149.29
2020-07-28,TECH01,technology,82.0634,4140401,153.1294
2020-07-29,TECH01,technology,83.2983,3521868,154.6881
2020-07-30,TECH01,technology,81.1836,3908169,151.3379
2020-07-31,TECH01,technology,78.8427,4035129,147.1039
2020-08-03,TECH01,technology,78.2008,3279542,147.6579
2020-08-04,TECH01,technology,76.5364,3757584,145.5316
2020-08-05,TECH01,technology,75.6213,3417645,143.475
2020-08-06,TECH01,technology,76.2319,3274794,144.9306
2020-08-07,TECH01,technology,74.6529,3736728,142.0333
2020-08-10,TECH01,technology,73.4893,3549560,139.6754
2020-08-11,TECH01,technology,69.7006,4883558,135.7993
2020-08-12,TECH01,technology,67.8554,3948117,132.7814
2020-08-13,TECH01,technology,66.9838,3449876,130.3347
2020-08-14,TECH01,technology,66.2273,3393640,128.1645
2020-08-17,TECH01,technology,65.4455,3412146,126.2659
2020-08-18,TECH01,technology,66.0231,3301499,126.1023
2020-08-19,TECH01,technology,67.5144,3787070,128.1352
2020-08-20,TECH01,technology,68.8403,3683562,130.8173
2020-08-21,TECH01,technology,69.1857,3165958,130.9214
2020-08-24,TECH01,technology,67.5896,3823082,130.5266
2020-08-25,TECH01,technology,66.5566,3538491,127.6152
2020-08-26,TECH01,technology,65.5951,3508082,125.7504
2020-08-27,TECH01,technology,66.2247,3328916,127.4085
2020-08-28,TECH01,technology,65.5226,3368592,126.8366
2020-08-31,TECH01,technology,67.6519,4132736,130.6102
2020-09-01,TECH01,technology,68.7668,3572348,132.5092
2020-09-02,TECH01,technology,65.3546,4810518,127.0241
2020-09-03,TECH01,technology,65.063,3146809,126.311
2020-09-04,TECH01,technology,65.1306,3023783,126.7252
2020-09-07,TECH01,technology,65.2966,3077780,127.5495
2020-09-08,TECH01,technology,67.03,3925541,129.9639
2020-09-09,TECH01,technology,67.0411,2992488,131.3494
2020-09-10,TECH01,technology,66.1349,3474299,129.3652
2020-09-11,TECH01,technology,64.6819,3782719,128.6344
2020-09-14,TECH01,technology,64.79,3046395,130.2325
2020-09-15,TECH01,technology,63.6392,3628852,128.5922
2020-09-16,TECH01,technology,62.4984,3634794,128.0503
2020-09-17,TECH01,technology,61.2664,3700103,127.937
2020-09-18,TECH01,technology,63.2351,4120073,131.9865
2020-09-21,TECH01,technology,65.1802,4072333,136.3521
2020-09-22,TECH01,technology,63.4911,3927546,134.2166
2020-09-23,TECH01,technology,64.5365,3571860,135.5876
2020-09-24,TECH01,technology,62.9716,3866291,133.7428
2020-09-25,TECH01,technology,63.497,3284330,133.7682
2020-09-28,TECH01,technology,62.9805,3279272,133.883
2020-09-29,TECH01,technology,63.0592,3031306,131.5594
2020-09-30,TECH01,technology,63.567,3273983,131.3833
2020-10-01,TECH01,technology,63.5065,3020691,131.0839
2020-10-02,TECH01,technology,62.7702,3404480,132.0088
2020-10-05,TECH01,technology,62.1178,3360988,132.2847
2020-10-06,TECH01,technology,61.4183,3392460,131.1269
2020-10-07,TECH01,technology,60.0079,3819129,129.1659
2020-10-08,TECH01,technology,59.7397,3147119,128.3338
2020-10-09,TECH01,technology,59.0742,3388036,126.632
2020-10-12,TECH01,technology,55.3276,5334790,122.2114
2020-10-13,TECH01,technology,57.1235,4131390,125.4336
2020-10-14,TECH01,technology,56.3849,3453014,126.1433
2020-10-15,TECH01,technology,55.1817,3759594,125.0187
2020-10-16,TECH01,technology,54.7714,3254004,124.5534
2020-10-19,TECH01,technology,53.994,3498888,122.3996
2020-10-20,TECH01,technology,52.9202,3706525,121.5433
2020-10-21,TECH01,technology,52.9074,2995191,121.6584
2020-10-22,TECH01,technology,51.8968,3677766,121.3906
2020-10-23,TECH01,technology,52.3926,3327327,121.0382
2020-10-26,TECH01,technology,51.7842,3405202,120.6868
2020-10-27,TECH01,technology,51.6212,3099545,120.4195
2020-10-28,TECH01,technology,51.2524,3243494,121.4267
2020-10-29,TECH01,technology,50.8838,3245239,120.1556
2020-10-30,TECH01,technology,51.6386,3514264,121.1498
2020-11-02,TECH01,technology,51.3656,3176519,123.7841
2020-11-03,TECH01,technology,52.226,3581893,127.2045
2020-11-04,TECH01,technology,52.6319,3264011,126.4728
2020-11-05,TECH01,technology,51.326,3887028,122.4923
2020-11-06,TECH01,technology,51.3312,2990180,123.3245
2020-11-09,TECH01,technology,51.4054,3038364,124.8977
